"HIND Total Household Income (weekly)","Negative income",,,,,,,,,,,,,,,,,,,,,"Nil income",,,,,,,,,,,,,,,,,,,,,"$1-$149 ($1-$7,799)",,,,,,,,,,,,,,,,,,,,,"$150-$299 ($7,800-$15,599)",,,,,,,,,,,,,,,,,,,,,"$300-$399 ($15,600-$20,799)",,,,,,,,,,,,,,,,,,,,,"$400-$499 ($20,800-$25,999)",,,,,,,,,,,,,,,,,,,,,"$500-$649 ($26,000-$33,799)",,,,,,,,,,,,,,,,,,,,,"$650-$799 ($33,800-$41,599)",,,,,,,,,,,,,,,,,,,,,"$800-$999 ($41,600-$51,999)",,,,,,,,,,,,,,,,,,,,,"$1,000-$1,249 ($52,000-$64,999)",,,,,,,,,,,,,,,,,,,,,"$1,250-$1,499 ($65,000-$77,999)",,,,,,,,,,,,,,,,,,,,,"$1,500-$1,749 ($78,000-$90,999)",,,,,,,,,,,,,,,,,,,,,"$1,750-$1,999 ($91,000-$103,999)",,,,,,,,,,,,,,,,,,,,,"$2,000-$2,499 ($104,000-$129,999)",,,,,,,,,,,,,,,,,,,,,"$2,500-$2,999 ($130,000-$155,999)",,,,,,,,,,,,,,,,,,,,,"$3,000-$3,499 ($156,000-$181,999)",,,,,,,,,,,,,,,,,,,,,"$3,500-$3,999 ($182,000-$207,999)",,,,,,,,,,,,,,,,,,,,,"$4,000-$4,499 ($208,000-$233,999)",,,,,,,,,,,,,,,,,,,,,"$4,500-$4,999 ($234,000-$259,999)",,,,,,,,,,,,,,,,,,,,,"$5,000-$5,999 ($260,000-$311,999)",,,,,,,,,,,,,,,,,,,,,"$6,000-$7,999 ($312,000-$415,999)",,,,,,,,,,,,,,,,,,,,,"$8,000 or more ($416,000 or more)",,,,,,,,,,,,,,,,,,,,,"Partial income stated",,,,,,,,,,,,,,,,,,,,,"All incomes not stated",,,,,,,,,,,,,,,,,,,,,"Not applicable",,,,,,,,,,,,,,,,,,,,,"Total",,,,,,,,,,,,,,,,,,,,,
"MRERD Mortgage Repayments (monthly) Ranges","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable","Nil repayments","$1-$149","$150-$299","$300-$449","$450-$599","$600-$799","$800-$999","$1,000-$1,199","$1,200-$1,399","$1,400-$1,599","$1,600-$1,799","$1,800-$1,999","$2,000-$2,199","$2,200-$2,399","$2,400-$2,599","$2,600-$2,999","$3,000-$3,999","$4,000-$4,999","$5000 and over","Not stated","Not applicable",
"POA",
"2000, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,7,0,523,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,104,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,193,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,233,4,0,0,0,0,0,3,3,0,0,0,0,7,0,5,0,5,0,0,3,189,5,0,0,0,0,0,4,3,0,0,0,0,6,0,0,4,0,0,0,0,267,0,0,0,0,3,0,3,3,4,0,0,6,11,6,3,0,5,0,4,0,352,8,0,0,0,0,0,0,7,0,4,0,4,13,3,5,6,9,8,6,4,518,3,0,0,0,0,6,0,7,10,4,0,0,12,0,0,6,9,4,4,5,514,6,0,0,0,6,0,3,0,6,3,3,3,8,5,8,6,10,3,4,5,497,4,0,0,0,0,0,0,4,3,5,3,3,8,11,3,8,14,0,9,0,449,4,0,0,0,0,3,6,3,10,3,4,8,15,8,7,10,26,6,6,5,1059,4,0,0,0,0,0,0,3,0,9,3,0,8,3,5,8,14,6,8,4,481,3,0,0,0,0,0,0,4,0,0,0,0,5,3,5,3,18,3,6,0,351,6,0,0,4,0,0,3,9,4,7,4,3,20,5,3,12,29,18,28,3,798,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,10,0,190,0,0,0,0,0,0,0,0,0,3,6,0,9,0,3,0,13,3,13,0,205,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,12,10,4,206,3,3,3,0,0,0,0,7,5,0,0,0,4,0,3,0,19,9,22,4,249,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,0,0,3,6,3,4,6,0,5,4,4,11,21,15,16,3,606,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3610,85,9,15,10,14,21,34,54,44,51,52,36,139,53,50,84,221,122,170,50,12529,
"2006, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
"2007, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,4,0,0,0,4,0,0,5,0,3,0,5,0,0,0,131,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,171,0,0,0,0,0,0,0,0,4,3,0,5,4,0,0,0,5,0,0,0,137,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,0,3,0,0,137,0,0,0,0,0,0,0,0,0,6,0,3,8,0,0,5,0,0,0,0,116,0,0,0,0,0,3,4,3,0,7,0,0,15,0,0,9,5,4,0,0,257,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,89,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,4,4,5,3,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,5,3,3,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,12,0,4,14,3,11,18,20,16,26,29,28,49,11,22,30,64,22,14,10,3267,
"2008, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0,0,0,0,0,0,0,5,0,3,0,0,7,0,3,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,142,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,154,3,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,3,4,0,164,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,223,0,0,0,0,0,0,0,0,3,0,0,5,3,0,7,0,0,3,0,3,212,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,4,6,3,0,3,183,0,0,0,0,0,0,0,0,0,3,4,5,5,0,6,3,6,0,0,3,182,0,0,0,0,0,0,0,0,9,3,9,4,17,0,10,8,13,13,3,0,324,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,8,3,0,0,207,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,7,14,6,0,0,128,0,0,0,0,0,0,0,4,0,5,11,0,9,3,0,7,15,5,3,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,59,4,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,8,5,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,6,0,0,5,0,10,0,0,6,5,0,4,4,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,34,11,8,3,6,14,10,22,28,32,39,27,70,24,47,62,92,63,40,25,4988,
"2009, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,67,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,110,3,0,0,0,0,0,0,5,0,3,7,0,0,0,0,0,0,0,0,0,159,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,4,0,159,0,0,0,5,0,0,0,5,8,3,4,0,0,0,0,0,3,3,4,3,255,3,0,0,0,0,3,0,0,0,6,5,7,6,3,0,3,11,0,3,0,209,3,0,0,0,0,0,0,0,3,0,3,4,12,5,0,7,6,0,4,0,226,0,0,0,0,0,0,0,0,0,4,10,7,7,4,6,0,10,8,7,0,236,6,0,0,3,0,4,0,10,0,6,7,3,15,9,9,16,32,17,10,3,542,3,0,0,0,0,0,0,0,0,0,3,4,6,5,6,8,12,13,0,4,249,5,0,0,0,0,0,0,3,0,0,0,0,7,3,0,7,14,0,8,6,209,11,3,0,0,0,0,0,8,4,5,3,8,9,3,10,14,27,16,22,10,429,0,0,0,0,0,0,0,0,5,0,0,4,5,0,7,9,11,5,11,0,136,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,8,7,13,0,184,0,3,0,0,0,0,0,0,3,3,0,0,5,0,0,4,8,9,16,4,174,12,0,0,0,0,0,0,4,3,0,0,0,3,0,5,4,16,15,30,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,6,4,0,0,0,0,6,0,4,5,0,0,9,0,3,8,18,9,13,4,359,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,56,12,7,9,5,22,13,39,34,47,45,41,100,40,51,86,179,101,151,38,5388,
"2010, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,76,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,7,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,286,0,0,3,0,0,0,5,0,3,5,0,0,5,0,0,3,0,0,0,3,376,3,0,0,3,0,9,5,3,3,7,5,5,10,0,3,0,6,0,3,0,433,0,0,3,5,0,0,7,8,11,7,8,7,13,0,3,4,7,0,5,5,564,7,0,0,4,0,3,6,12,10,11,11,14,17,0,0,5,12,5,0,4,551,5,0,0,0,0,0,4,6,10,5,9,6,19,0,8,8,5,7,3,3,504,7,0,0,3,3,7,4,8,10,11,8,9,15,3,7,4,12,6,8,0,452,8,3,3,9,7,7,15,10,13,12,29,22,43,18,25,32,51,29,11,7,1184,0,0,0,3,0,0,0,0,0,6,3,9,14,10,9,8,20,3,6,3,542,5,0,0,0,0,0,4,4,5,6,8,0,7,4,9,13,27,10,7,10,432,15,0,0,8,5,0,0,6,6,12,16,14,25,12,22,35,92,63,54,5,981,3,0,0,0,0,0,0,3,0,4,4,0,0,0,3,11,22,21,15,3,250,5,0,0,0,0,0,4,3,4,3,3,0,12,0,10,16,31,17,24,0,274,8,0,0,0,0,0,5,0,9,6,9,6,8,3,8,13,47,28,41,8,345,9,0,0,0,0,0,0,4,0,5,0,5,16,6,18,9,46,34,91,6,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,47,13,3,0,0,0,0,6,5,3,5,0,0,20,0,3,14,21,15,42,11,682,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,11,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528,99,18,19,33,24,41,68,88,95,112,123,96,239,69,119,185,424,244,315,90,13600,
"2011, NSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,122,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,166,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,226,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,389,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,3,0,7,4,5,3,0,0,0,0,0,0,0,0,0,0,378,3,5,0,0,0,7,5,6,3,8,8,0,0,0,0,0,0,0,0,0,482,3,0,0,3,0,0,3,3,5,9,4,0,3,3,0,0,5,7,5,0,651,6,0,0,0,0,6,4,10,11,10,12,9,8,5,4,8,8,0,0,5,558,3,0,0,0,5,0,0,13,11,8,9,10,9,6,3,10,7,0,0,0,559,0,0,0,0,6,5,0,4,5,7,7,4,16,0,3,6,14,4,0,4,488,4,3,3,0,0,6,5,14,12,12,17,15,24,5,14,32,35,12,9,0,1029,0,0,0,0,0,0,0,4,0,0,4,3,5,3,6,8,14,0,3,0,334,0,0,0,0,0,3,5,5,0,0,4,3,9,7,3,12,10,8,0,0,283,13,0,0,0,4,0,7,4,12,7,3,7,17,8,9,15,55,30,29,3,826,0,0,0,0,0,0,0,3,0,3,0,6,7,0,0,3,10,4,3,0,146,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,3,11,0,184,0,0,0,4,0,0,4,5,3,0,8,0,11,0,3,5,16,13,15,0,229,4,0,0,0,4,0,0,0,6,3,4,3,4,0,0,3,22,34,41,4,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,5,0,0,3,8,4,0,10,18,6,21,5,467,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,7,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093,66,17,10,27,23,32,45,86,76,79,88,67,142,47,52,119,225,124,150,46,11597,
